"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 08:12:37 GMT 2024","Tue Jul 09 08:12:42 GMT 2024","4739","MYFIRSTPROJECT  debugTest suite","MYFIRSTPROJECT  debugTest tests","smoke.GoogleSearchTest","smoke.GoogleSearchTest","googleSearchTest","googleSearchTest",""
